"accelX.g.","accelY.g.","accelZ.g.","accelUserX.g.","accelUserY.g.","accelUserZ.g.","gyroX.rad.s.","gyroY.rad.s.","gyroZ.rad.s.","Roll.rads.","Pitch.rads.","Yaw.rads.","m11","m12","m13","m21","m22","m23","m31","m32","m33","qX","qY","qZ","qW","ActivityType","ActivityConfidence","Pressure.kilopascals.","RelativeAltitude.meters.","magX.µT.","magY.µT.","magZ.µT.","calMagX.µT.","calMagY.µT.","calMagZ.µT."
-0.2905,0.5054,-0.6007,0.0271,-0.0199,0.1991,0.5083,1.4228,-0.0161,-0.3918,-0.5483,1.5367,-0.1674,0.9305,0.3258,-0.8529,0.0291,-0.5213,-0.4945,-0.3652,0.7887,-0.0608,-0.3193,0.6941,0.6424,"Andando","High",102.0367,37.336,88.8736,92.1464,-674.1245,-15.1951,-3.9453,-41.3232
-0.2532,0.502,-0.6458,0.0568,-0.0137,0.157,0.4356,1.3887,-0.0833,-0.3776,-0.5439,1.5375,-0.1598,0.9354,0.3155,-0.8552,0.0285,-0.5174,-0.493,-0.3525,0.7954,-0.0639,-0.3134,0.694,0.645,"Andando","High",102.0367,37.336,88.8736,92.1464,-674.1245,-15.1951,-3.9453,-41.3232
-0.2438,0.4954,-0.6909,0.0623,-0.0164,0.1219,0.3807,1.3366,-0.1328,-0.3649,-0.5396,1.5377,-0.1524,0.9397,0.3062,-0.8574,0.0284,-0.5138,-0.4915,-0.3408,0.8014,-0.0668,-0.308,0.6938,0.6476,"Andando","High",102.0367,37.336,88.8736,92.1464,-674.1245,-13.8037,-4.8432,-41.6599
-0.2307,0.483,-0.7683,0.0621,-0.0249,0.0556,0.36,1.1562,-0.1577,-0.3549,-0.5354,1.5377,-0.1462,0.943,0.2989,-0.8596,0.0285,-0.5102,-0.4897,-0.3315,0.8064,-0.0688,-0.3034,0.6936,0.6498,"Andando","High",102.0367,37.336,88.8736,92.1464,-674.1245,-13.8037,-4.8432,-41.6599
-0.1903,0.4706,-0.8405,0.0961,-0.0345,-0.02,0.3482,0.8469,-0.1528,-0.348,-0.5314,1.5377,-0.1416,0.9453,0.294,-0.8616,0.0285,-0.5068,-0.4874,-0.3251,0.8104,-0.0697,-0.2999,0.6935,0.6514,"Andando","High",102.0367,37.336,91.2422,90.7449,-675.1578,-12.7335,-5.3623,-42.1669
-0.1674,0.4653,-0.8605,0.1218,-0.0359,-0.0451,0.3416,0.5445,-0.1317,-0.3442,-0.5274,1.5381,-0.139,0.9464,0.2916,-0.8637,0.0282,-0.5033,-0.4845,-0.3218,0.8134,-0.0695,-0.2974,0.6936,0.6524,"Andando","High",102.0367,37.336,91.2422,90.7449,-675.1578,-12.7335,-5.3623,-42.1669
-0.179,0.4518,-0.8877,0.118,-0.046,-0.064,0.3772,0.1545,-0.0893,-0.3443,-0.5232,1.5391,-0.1387,0.9462,0.2924,-0.8658,0.0275,-0.4996,-0.4808,-0.3224,0.8154,-0.0679,-0.2961,0.694,0.6527,"Andando","High",102.0367,37.336,91.2422,90.7449,-675.1578,-12.4594,-6.066,-42.4294
-0.2032,0.4484,-0.9214,0.0977,-0.047,-0.1015,0.4038,-0.2372,-0.06,-0.348,-0.519,1.5404,-0.1405,0.9448,0.2961,-0.8679,0.0264,-0.496,-0.4764,-0.3267,0.8163,-0.0649,-0.2961,0.6947,0.6523,"Andando","High",102.0367,37.336,91.2422,90.7449,-675.1578,-12.4594,-6.066,-42.4294
-0.2162,0.4371,-0.8917,0.0893,-0.0457,-0.0581,0.4108,-1.2981,-0.05,-0.3727,-0.5089,1.5441,-0.1525,0.9357,0.318,-0.873,0.0233,-0.4872,-0.4633,-0.3519,0.8133,-0.0521,-0.301,0.6969,0.6489,"Andando","High",102.0367,37.336,91.8901,89.3623,-675.6188,-13.385,-7.6274,-42.7732
-0.2344,0.441,-0.8694,0.0961,-0.0434,-0.0594,0.5347,-1.7315,-0.1127,-0.3806,-0.5063,1.5448,-0.1559,0.9328,0.3248,-0.8743,0.0227,-0.4849,-0.4597,-0.3596,0.812,-0.0484,-0.3028,0.6974,0.6478,"Andando","High",102.0367,37.336,91.8901,89.3623,-675.6188,-13.385,-7.6274,-42.7732
-0.4643,0.4932,-0.8987,-0.0047,0.0474,-0.1217,0.9654,-3.7404,-0.6643,-0.5242,-0.4598,1.5443,-0.1991,0.8713,0.4486,-0.8958,0.0238,-0.4438,-0.3973,-0.4902,0.7758,0.0183,-0.3343,0.6984,0.6325,"Andando","High",102.0367,37.336,91.8901,89.3623,-675.6188,-19.8402,-9.4031,-42.3694
-0.4643,0.4932,-0.8987,-0.0291,0.0567,-0.1384,0.9654,-3.7404,-0.6643,-0.5432,-0.4538,1.5439,-0.2034,0.8619,0.4646,-0.8985,0.0242,-0.4384,-0.389,-0.5066,0.7694,0.027,-0.3385,0.698,0.6305,"Andando","High",102.0367,37.336,91.8901,89.3623,-675.6188,-19.8402,-9.4031,-42.3694
-0.4975,0.4962,-0.9121,-0.0134,0.0835,-0.1808,0.9654,-3.7404,-0.6643,-0.5807,-0.4414,1.5427,-0.2107,0.8424,0.496,-0.9038,0.0254,-0.4272,-0.3724,-0.5383,0.756,0.0444,-0.3465,0.6967,0.6266,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-19.8402,-9.4031,-42.3694
-0.4975,0.4962,-0.9121,-0.0134,0.0835,-0.1808,0.9545,-3.6845,-0.7571,-0.5807,-0.4414,1.5427,-0.2107,0.8424,0.496,-0.9038,0.0254,-0.4272,-0.3724,-0.5383,0.756,0.0444,-0.3465,0.6967,0.6266,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-19.8402,-9.4031,-42.3694
-0.5135,0.516,-0.9426,0.0013,0.0892,-0.1874,0.9378,-3.352,-0.8296,-0.5982,-0.4351,1.542,-0.2135,0.8328,0.5107,-0.9065,0.0261,-0.4215,-0.3644,-0.5529,0.7493,0.0526,-0.3501,0.6958,0.6249,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-23.2778,-9.6118,-41.2542
-0.5135,0.516,-0.9426,-0.0174,0.1254,-0.2136,0.9378,-3.352,-0.8296,-0.6149,-0.4287,1.5413,-0.2156,0.8235,0.5247,-0.9091,0.0268,-0.4157,-0.3564,-0.5666,0.7429,0.0605,-0.3534,0.6949,0.6233,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-23.2778,-9.6118,-41.2542
-0.5515,0.5474,-0.9585,-0.0043,0.1313,-0.2197,0.9376,-2.9272,-0.8502,-0.6305,-0.4222,1.5407,-0.2171,0.8146,0.5378,-0.9118,0.0275,-0.4098,-0.3486,-0.5793,0.7368,0.0681,-0.3563,0.694,0.6219,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-23.2778,-9.6118,-41.2542
-0.5515,0.5474,-0.9585,-0.0452,0.1635,-0.2329,0.9376,-2.9272,-0.8502,-0.6448,-0.4158,1.5401,-0.2181,0.8063,0.5498,-0.9144,0.0281,-0.4039,-0.3411,-0.5908,0.7311,0.0753,-0.3589,0.693,0.6207,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-23.2778,-9.6118,-41.2542
-0.6058,0.5726,-0.9633,-0.034,0.1694,-0.2382,0.9376,-2.9272,-0.8773,-0.658,-0.4094,1.5395,-0.2185,0.7985,0.561,-0.9169,0.0287,-0.398,-0.334,-0.6014,0.7258,0.082,-0.361,0.692,0.6197,"Andando","High",102.0367,37.336,85.2872,86.5463,-675.8955,-25.9758,-9.653,-39.7092
-0.6058,0.5726,-0.9633,-0.034,0.1694,-0.2382,0.9099,-2.439,-0.8773,-0.658,-0.4094,1.5395,-0.2185,0.7985,0.561,-0.9169,0.0287,-0.398,-0.334,-0.6014,0.7258,0.082,-0.361,0.692,0.6197,"Andando","High",102.0367,37.336,78.7988,86.3447,-673.2884,-25.9758,-9.653,-39.7092
-0.6529,0.6039,-0.9456,-0.0638,0.2132,-0.2328,0.9099,-2.439,-0.8773,-0.681,-0.3964,1.5383,-0.2177,0.7845,0.5807,-0.9219,0.03,-0.3861,-0.3203,-0.6194,0.7167,0.0943,-0.3643,0.69,0.6183,"Andando","High",102.0367,37.336,78.7988,86.3447,-673.2884,-25.9758,-9.653,-39.7092
-0.6761,0.594,-0.9327,-0.0766,0.2256,-0.2265,0.9131,-2.0374,-0.9182,-0.7001,-0.3829,1.5371,-0.2149,0.7724,0.5977,-0.9271,0.0312,-0.3736,-0.3072,-0.6343,0.7094,0.1055,-0.3663,0.6879,0.6176,"Andando","High",102.0367,37.336,78.7988,86.3447,-673.2884,-27.5055,-9.5894,-38.1031
-0.6791,0.5684,-0.9013,-0.0665,0.2137,-0.2047,0.9715,-1.6845,-0.9795,-0.716,-0.3683,1.5362,-0.21,0.7622,0.6124,-0.9324,0.0323,-0.36,-0.2942,-0.6466,0.7038,0.116,-0.3669,0.6859,0.6177,"Andando","High",102.0367,37.336,78.7988,86.3447,-673.2884,-27.5055,-9.5894,-38.1031
-0.6672,0.5315,-0.8706,-0.0453,0.1942,-0.1768,1.0463,-1.3991,-1.0684,-0.7294,-0.3526,1.5351,-0.2034,0.7533,0.6254,-0.9379,0.0335,-0.3453,-0.2811,-0.6568,0.6997,0.1259,-0.3664,0.6837,0.6184,"Andando","High",102.0367,37.336,75.8439,86.1053,-670.1284,-28.3316,-10.2916,-36.5071
-0.6586,0.5036,-0.8297,-0.0222,0.178,-0.1424,1.1093,-1.1949,-1.1561,-0.7412,-0.336,1.5341,-0.1954,0.7453,0.6374,-0.9434,0.0346,-0.3297,-0.2678,-0.6658,0.6964,0.1356,-0.3652,0.6814,0.6196,"Andando","High",102.0367,37.336,75.8439,86.1053,-670.1284,-28.3316,-10.2916,-36.5071
-0.6412,0.4864,-0.7925,0.0025,0.1756,-0.1046,1.132,-1.0739,-1.2114,-0.7519,-0.3193,1.533,-0.1867,0.738,0.6485,-0.9488,0.0359,-0.3139,-0.255,-0.6739,0.6935,0.1449,-0.3637,0.679,0.621,"Andando","High",102.0367,37.336,75.8439,86.1053,-670.1284,-28.578,-10.9121,-34.7703
-0.6283,0.4634,-0.7759,0.029,0.1707,-0.0888,1.0635,-0.8806,-1.1617,-0.7617,-0.3032,1.532,-0.1778,0.7311,0.6587,-0.9537,0.0371,-0.2985,-0.2427,-0.6812,0.6907,0.1537,-0.362,0.6766,0.6225,"Andando","High",102.0367,37.336,75.8439,86.1053,-670.1284,-28.578,-10.9121,-34.7703
-0.6145,0.4327,-0.7342,0.0494,0.1555,-0.0554,1.0635,-0.8806,-1.1617,-0.7697,-0.2875,1.5315,-0.169,0.7253,0.6674,-0.9582,0.0376,-0.2836,-0.2308,-0.6874,0.6886,0.1618,-0.3599,0.6745,0.6239,"Andando","High",102.0367,37.336,75.5461,84.2246,-666.817,-28.9353,-11.8359,-33.4011
-0.6049,0.3903,-0.6969,0.0684,0.1308,-0.0144,1.0658,-0.6771,-1.0746,-0.7751,-0.2723,1.5319,-0.1602,0.7211,0.674,-0.9624,0.0375,-0.2689,-0.2192,-0.6918,0.688,0.169,-0.357,0.6728,0.6256,"Andando","High",102.0367,37.336,75.5461,84.2246,-666.817,-28.9353,-11.8359,-33.4011
-0.6057,0.3368,-0.6722,0.0737,0.0935,0.012,1.0796,-0.3881,-1.0149,-0.7775,-0.2575,1.5326,-0.1514,0.719,0.6784,-0.9663,0.0369,-0.2547,-0.2081,-0.6941,0.6892,0.1751,-0.3532,0.6715,0.6274,"Andando","High",102.0367,37.336,75.5461,84.2246,-666.817,-28.5681,-12.8424,-32.3243
-0.6145,0.2944,-0.6551,0.0682,0.0588,0.0346,0.946,-0.081,-0.8807,-0.7784,-0.2437,1.5335,-0.1428,0.7178,0.6814,-0.9698,0.0362,-0.2413,-0.1979,-0.6953,0.691,0.1803,-0.3493,0.6704,0.6293,"Andando","High",102.0367,37.336,75.5461,84.2246,-666.817,-28.5681,-12.8424,-32.3243
-0.6103,0.2728,-0.6633,0.0717,0.0477,0.0318,0.946,-0.081,-0.8807,-0.7792,-0.2314,1.5338,-0.1347,0.717,0.684,-0.9727,0.036,-0.2294,-0.1891,-0.6962,0.6925,0.1849,-0.3458,0.6692,0.6312,"Andando","High",102.0367,37.336,76.0925,82.2034,-664.6525,-28.0141,-13.8587,-31.387
-0.6005,0.2447,-0.6595,0.0834,0.0327,0.0305,0.7628,-0.0635,-0.8235,-0.7795,-0.2213,1.5331,-0.1274,0.7166,0.6858,-0.9749,0.0368,-0.2195,-0.1825,-0.6965,0.6939,0.1884,-0.3429,0.6679,0.6331,"Andando","High",102.0367,37.336,76.0925,82.2034,-664.6525,-28.0141,-13.8587,-31.387
-0.5873,0.1894,-0.6355,0.0965,-0.0112,0.056,0.5024,0.0428,-0.6846,-0.779,-0.2143,1.5317,-0.1215,0.7169,0.6865,-0.9764,0.0382,-0.2127,-0.1787,-0.6961,0.6953,0.1904,-0.3407,0.6668,0.6348,"Andando","High",102.0367,37.336,76.0925,82.2034,-664.6525,-27.3396,-14.6428,-30.8724
-0.5789,0.1451,-0.6275,0.1062,-0.0575,0.0681,0.2294,0.1253,-0.5024,-0.7778,-0.2105,1.5297,-0.1173,0.7179,0.6862,-0.9771,0.0401,-0.209,-0.1776,-0.695,0.6967,0.191,-0.3394,0.6659,0.6363,"Andando","High",102.0367,37.336,76.0925,82.2034,-664.6525,-27.3396,-14.6428,-30.8724
-0.5775,0.1197,-0.6174,0.1085,-0.0841,0.0782,-0.0214,0.2052,-0.3223,-0.776,-0.2096,1.5273,-0.1145,0.7194,0.6851,-0.9772,0.0425,-0.2081,-0.1788,-0.6933,0.6981,0.1903,-0.3387,0.6652,0.6376,"Andando","High",102.0367,37.336,77.2896,81.0216,-663.8824,-27.0697,-15.059,-30.66
-0.6027,0.1148,-0.6054,0.0885,-0.0961,0.0921,-0.2382,0.2718,-0.1778,-0.7736,-0.211,1.5243,-0.1129,0.7214,0.6832,-0.9768,0.0454,-0.2094,-0.1821,-0.691,0.6995,0.1885,-0.3387,0.6646,0.6388,"Andando","High",102.0367,37.336,77.2896,81.0216,-663.8824,-26.6989,-15.0712,-30.8961
-0.6512,0.131,-0.5952,0.0394,-0.0861,0.1034,-0.4279,0.3316,-0.0595,-0.7707,-0.2147,1.521,-0.1125,0.7239,0.6807,-0.9758,0.0487,-0.213,-0.1873,-0.6882,0.7009,0.1857,-0.3392,0.6642,0.6398,"Andando","High",102.0367,37.336,77.2896,81.0216,-663.8824,-26.6989,-15.0712,-30.8961
-0.6928,0.1607,-0.5816,-0.0087,-0.065,0.1183,-0.6204,0.3965,0.0922,-0.7671,-0.2208,1.5175,-0.1134,0.727,0.6772,-0.9743,0.052,-0.219,-0.1944,-0.6847,0.7024,0.1818,-0.3402,0.6641,0.6405,"Andando","High",102.0367,37.336,77.9101,81.2298,-663.9456,-26.2802,-14.5804,-31.0753
-0.7149,0.1731,-0.5707,-0.0391,-0.0525,0.1321,-0.784,0.4782,0.2522,-0.7625,-0.2291,1.5143,-0.1158,0.7308,0.6727,-0.9723,0.055,-0.2271,-0.2029,-0.6804,0.7042,0.1768,-0.3415,0.6643,0.641,"Andando","High",102.0367,37.336,77.9101,81.2298,-663.9456,-26.2802,-14.5804,-31.0753
-0.7313,0.1502,-0.5698,-0.0612,-0.0822,0.1374,-0.8943,0.5984,0.44,-0.7561,-0.2396,1.5121,-0.1199,0.7358,0.6665,-0.9698,0.0569,-0.2373,-0.2126,-0.6748,0.7067,0.1706,-0.3428,0.6651,0.641,"Andando","High",102.0367,37.336,77.9101,81.2298,-663.9456,-26.0431,-13.8466,-31.4724
-0.7445,0.1369,-0.5744,-0.0851,-0.1114,0.1373,-0.9735,0.7835,0.6676,-0.7475,-0.2521,1.5112,-0.1255,0.7422,0.6583,-0.9667,0.0577,-0.2494,-0.2231,-0.6677,0.7102,0.1632,-0.3439,0.6667,0.6408,"Andando","High",102.0367,37.336,77.9101,81.2298,-663.9456,-26.0431,-13.8466,-31.4724
-0.7376,0.1397,-0.5931,-0.0919,-0.1249,0.1271,-1.0345,0.9938,0.869,-0.7367,-0.2662,1.5112,-0.1323,0.7499,0.6482,-0.9631,0.0574,-0.263,-0.2345,-0.6591,0.7146,0.1546,-0.3447,0.6689,0.6403,"Andando","High",102.0367,37.336,78.3211,82.7171,-664.8843,-25.4774,-12.9035,-32.1376
-0.7175,0.1574,-0.6417,-0.0859,-0.1256,0.09,-1.0919,1.1529,1.0154,-0.7248,-0.2815,1.5119,-0.1398,0.7582,0.6369,-0.959,0.0566,-0.2778,-0.2467,-0.6496,0.7192,0.1453,-0.3454,0.6713,0.6395,"Andando","High",102.0367,37.336,78.3211,82.7171,-664.8843,-25.4774,-12.9035,-32.1376
-0.6912,0.199,-0.7236,-0.0702,-0.1043,0.0178,-1.1716,1.1756,1.0921,-0.713,-0.2977,1.5125,-0.1475,0.7663,0.6253,-0.9544,0.0557,-0.2933,-0.2595,-0.6401,0.7232,0.1358,-0.3464,0.6736,0.6386,"Andando","High",102.0367,37.336,78.3211,82.7171,-664.8843,-25.2333,-11.3945,-33.0351
-0.6859,0.2398,-0.7954,-0.0718,-0.0739,-0.0581,-1.2134,1.1611,1.094,-0.7006,-0.3137,1.5133,-0.1547,0.7746,0.6133,-0.9496,0.0546,-0.3086,-0.2725,-0.6301,0.7271,0.126,-0.3472,0.6759,0.6378,"Andando","High",102.0367,37.336,78.3211,82.7171,-664.8843,-25.2333,-11.3945,-33.0351
-0.7012,0.2432,-0.8258,-0.0972,-0.0801,-0.0885,-1.1653,1.2776,1.0698,-0.6862,-0.3291,1.5147,-0.1611,0.7839,0.5996,-0.9448,0.0531,-0.3232,-0.2852,-0.6186,0.7321,0.1159,-0.3471,0.6783,0.6372,"Andando","High",102.0367,37.336,79.4309,85.3409,-666.8966,-24.6943,-10.1602,-33.9496
-0.7195,0.2642,-0.8584,-0.1338,-0.0794,-0.1126,-1.1026,1.5264,1.0759,-0.6689,-0.3441,1.5166,-0.1664,0.7947,0.5838,-0.94,0.051,-0.3374,-0.2979,-0.6049,0.7385,0.105,-0.346,0.6808,0.637,"Andando","High",102.0367,37.336,79.4309,85.3409,-666.8966,-24.6943,-10.1602,-33.9496
-0.7172,0.2922,-0.8978,-0.1528,-0.0646,-0.1436,-1.0872,1.8165,1.0642,-0.649,-0.3591,1.5186,-0.1706,0.8067,0.5658,-0.9349,0.0488,-0.3515,-0.3112,-0.589,0.7458,0.0932,-0.3441,0.6833,0.6372,"Andando","High",102.0367,37.336,79.4309,85.3409,-666.8966,-23.6608,-9.0074,-35.0085
-0.7064,0.3269,-0.9364,-0.1631,-0.0469,-0.1766,-1.1153,2.0112,1.041,-0.6276,-0.3744,1.5203,-0.1736,0.8192,0.5466,-0.9296,0.047,-0.3657,-0.3253,-0.5715,0.7534,0.0807,-0.3418,0.6856,0.6377,"Andando","High",102.0367,37.336,79.4309,85.3409,-666.8966,-23.6608,-9.0074,-35.0085
-0.6823,0.3674,-0.9582,-0.1604,-0.0209,-0.1941,-1.1955,2.106,0.9888,-0.6063,-0.3899,1.5211,-0.1755,0.8315,0.5271,-0.9238,0.0459,-0.3801,-0.3403,-0.5536,0.7601,0.068,-0.3396,0.6873,0.6385,"Andando","High",102.0367,37.336,81.7277,87.8596,-669.4092,-22.3428,-7.7554,-36.8192
-0.6496,0.416,-0.977,-0.1494,0.0113,-0.2084,-1.3042,2.0807,0.8994,-0.5863,-0.4056,1.5207,-0.1763,0.8429,0.5084,-0.9177,0.046,-0.3945,-0.3559,-0.5361,0.7654,0.0554,-0.338,0.6884,0.6393,"Andando","High",102.0367,37.336,81.7277,87.8596,-669.4092,-22.3428,-7.7554,-36.8192
-0.6056,0.4553,-0.9813,-0.1219,0.0397,-0.2132,-1.3784,1.9399,0.783,-0.5681,-0.4212,1.5195,-0.1764,0.8531,0.491,-0.9114,0.0468,-0.4089,-0.3718,-0.5196,0.7693,0.0433,-0.3369,0.689,0.6402,"Andando","High",102.0367,37.336,81.7277,87.8596,-669.4092,-21.1031,-7.0753,-38.5977
-0.5821,0.4777,-0.9612,-0.1119,0.0534,-0.1944,-1.4079,1.7827,0.6949,-0.5515,-0.4363,1.5178,-0.176,0.8623,0.4749,-0.905,0.048,-0.4226,-0.3872,-0.5042,0.7719,0.0318,-0.3362,0.6892,0.6411,"Andando","High",102.0367,37.336,81.7277,87.8596,-669.4092,-21.1031,-7.0753,-38.5977
-0.5513,0.4682,-0.9341,-0.0979,0.0347,-0.1656,-1.3652,1.6835,0.6287,-0.5357,-0.4506,1.516,-0.1748,0.8708,0.4595,-0.8988,0.0493,-0.4355,-0.4019,-0.4892,0.7741,0.0209,-0.3355,0.6891,0.642,"Andando","High",102.0367,37.336,83.7903,88.1354,-672.8745,-20.0539,-7.7238,-40.5605
-0.5099,0.4659,-0.9081,-0.0758,0.0187,-0.1367,-1.3112,1.619,0.5512,-0.5209,-0.4644,1.514,-0.1733,0.8786,0.445,-0.8927,0.0507,-0.4479,-0.4161,-0.4749,0.7755,0.0105,-0.3349,0.6889,0.6428,"Andando","High",102.0367,37.336,83.7903,88.1354,-672.8745,-20.0539,-7.7238,-40.5605
-0.4579,0.4635,-0.8917,-0.0342,0.0022,-0.1195,-1.3009,1.511,0.5147,-0.5071,-0.4781,1.5119,-0.1716,0.8858,0.4312,-0.8863,0.0522,-0.4601,-0.4301,-0.4611,0.7761,4e-04,-0.3346,0.6884,0.6436,"Andando","High",102.0367,37.336,83.7903,88.1354,-672.8745,-18.8885,-8.3435,-41.9092
-0.4367,0.4845,-0.8713,-0.0231,0.0074,-0.0986,-1.3294,1.4438,0.4777,-0.4941,-0.4917,1.5092,-0.1693,0.8925,0.418,-0.8799,0.0542,-0.4721,-0.444,-0.4477,0.7761,-0.0094,-0.3344,0.6876,0.6444,"Andando","High",102.0367,37.336,83.7903,88.1354,-672.8745,-18.8885,-8.3435,-41.9092
-0.401,0.5069,-0.8567,-0.0036,0.0185,-0.0843,-1.3298,1.4245,0.381,-0.4815,-0.5047,1.5057,-0.1658,0.899,0.4053,-0.8735,0.0569,-0.4836,-0.4578,-0.4342,0.7758,-0.0191,-0.3343,0.6864,0.6455,"Andando","High",102.0367,37.336,86.1893,86.9783,-675.3948,-17.4586,-8.7712,-42.567
-0.3738,0.5344,-0.8354,0.0153,0.0351,-0.0649,-1.3295,1.4326,0.2784,-0.4692,-0.5173,1.5013,-0.1612,0.9053,0.393,-0.8671,0.0604,-0.4945,-0.4714,-0.4205,0.7752,-0.0286,-0.334,0.6848,0.647,"Andando","High",102.0367,37.336,86.1893,86.9783,-675.3948,-16.3245,-8.613,-42.83
-0.351,0.5461,-0.8119,0.0246,0.0402,-0.0415,-1.2927,1.4354,0.1632,-0.4571,-0.5289,1.4963,-0.1553,0.9114,0.3811,-0.861,0.0642,-0.5046,-0.4843,-0.4064,0.7747,-0.0378,-0.3335,0.683,0.6488,"Andando","High",102.0367,37.336,86.1893,86.9783,-675.3948,-16.3245,-8.613,-42.83
-0.3232,0.5977,-0.7891,0.0249,0.0648,-0.0085,-1.22,1.4859,0.0851,-0.4231,-0.5539,1.4834,-0.1356,0.9272,0.3492,-0.8472,0.0742,-0.526,-0.5136,-0.3672,0.7755,-0.0607,-0.3295,0.6776,0.6546,"Andando","High",102.0367,37.336,88.9626,87.8452,-675.8987,-14.8695,-7.7497,-42.7615
-0.3232,0.5977,-0.7891,0.028,0.0867,-0.0365,-0.9722,1.9609,-0.0597,-0.4061,-0.5623,1.4783,-0.1249,0.9342,0.3342,-0.8424,0.0781,-0.5331,-0.5242,-0.3481,0.7772,-0.0703,-0.3263,0.6753,0.6577,"Andando","High",102.0367,37.336,88.9626,87.8452,-675.8987,-13.6889,-6.6823,-42.4512
-0.2612,0.6213,-0.8649,0.0409,0.08,-0.0712,-0.7247,2.1055,-0.2561,-0.3781,-0.5722,1.4701,-0.1054,0.9448,0.3103,-0.8365,0.0845,-0.5414,-0.5378,-0.3167,0.7814,-0.0847,-0.3196,0.6712,0.6634,"Andando","High",102.0367,37.336,88.9626,87.8452,-675.8987,-11.8238,-5.5611,-42.3643
-0.2612,0.6213,-0.8649,0.0846,0.0916,-0.151,-0.7247,2.1055,-0.2561,-0.3698,-0.5748,1.4671,-0.0989,0.9477,0.3033,-0.8348,0.0869,-0.5437,-0.5416,-0.307,0.7825,-0.0889,-0.3175,0.6698,0.6653,"Andando","High",102.0367,37.336,88.9626,87.8452,-675.8987,-11.8238,-5.5611,-42.3643
-0.2051,0.6401,-0.9544,0.0792,0.0895,-0.1504,-0.7247,2.1055,-0.2561,-0.3635,-0.5774,1.4636,-0.0929,0.95,0.298,-0.8331,0.0897,-0.5458,-0.5453,-0.2989,0.7831,-0.0925,-0.316,0.6683,0.6671,"Andando","High",102.0367,37.336,92.0077,90.0199,-675.4304,-11.8238,-5.5611,-42.3643
-0.2051,0.6401,-0.9544,0.1643,0.0954,-0.24,-0.7072,1.4219,-0.4279,-0.3598,-0.5797,1.4595,-0.0878,0.9516,0.2946,-0.8315,0.0929,-0.5478,-0.5486,-0.293,0.7831,-0.0953,-0.3153,0.6667,0.6686,"Andando","High",102.0367,37.336,92.0077,90.0199,-675.4304,-11.8238,-5.5611,-42.3643
-0.1086,0.6385,-1.0326,0.1628,0.0935,-0.2408,-0.7072,1.4219,-0.4279,-0.3585,-0.5819,1.455,-0.0834,0.9524,0.2931,-0.8298,0.0965,-0.5496,-0.5518,-0.289,0.7823,-0.0972,-0.3153,0.6651,0.67,"Andando","High",102.0367,37.336,92.0077,90.0199,-675.4304,-10.4982,-4.3556,-42.1284
-0.054,0.6061,-1.0522,0.24,0.0592,-0.2695,-0.7184,0.5725,-0.572,-0.3613,-0.5859,1.4458,-0.0773,0.9525,0.2945,-0.8267,0.1039,-0.553,-0.5573,-0.2862,0.7794,-0.0992,-0.3169,0.662,0.672,"Andando","High",102.0367,37.336,92.0077,90.0199,-675.4304,-10.4982,-4.3556,-42.1284
-0.082,0.5818,-1.0556,0.225,0.0319,-0.2848,-0.6076,-0.0998,-0.6124,-0.3707,-0.5881,1.4367,-0.0746,0.9506,0.3014,-0.8245,0.1112,-0.5548,-0.5609,-0.2899,0.7755,-0.0984,-0.3203,0.6593,0.6731,"Andando","High",102.0367,37.336,94.0942,92.2832,-674.8336,-9.992,-3.6359,-41.7776
-0.1123,0.5417,-0.95,0.2079,-0.0028,-0.2103,-0.4046,-0.7473,-0.6417,-0.3851,-0.5885,1.4284,-0.0749,0.947,0.3124,-0.8234,0.118,-0.5551,-0.5626,-0.2988,0.7709,-0.0952,-0.3248,0.6572,0.6734,"Andando","High",102.0367,37.336,94.0942,92.2832,-674.8336,-9.992,-3.6359,-41.7776
-0.1735,0.4867,-0.769,0.1664,-0.0587,-0.0391,-0.2488,-1.1466,-0.6244,-0.4016,-0.5876,1.4214,-0.0772,0.9424,0.3253,-0.823,0.1239,-0.5543,-0.5627,-0.3105,0.7661,-0.0905,-0.3298,0.6556,0.6732,"Andando","High",102.0367,37.336,94.0942,92.2832,-674.8336,-10.8713,-3.1191,-41.3442
-0.2347,0.4697,-0.6128,0.1122,-0.0828,0.1218,-0.0976,-1.337,-0.5431,-0.4183,-0.5856,1.4157,-0.0806,0.9375,0.3385,-0.8234,0.1288,-0.5527,-0.5617,-0.3233,0.7615,-0.0853,-0.3346,0.6545,0.6726,"Andando","High",102.0367,37.336,94.0942,92.2832,-674.8336,-10.8713,-3.1191,-41.3442
-0.2474,0.4816,-0.5129,0.1041,-0.0719,0.2295,0.0084,-1.3332,-0.507,-0.4339,-0.5829,1.4106,-0.0837,0.9326,0.351,-0.8242,0.1332,-0.5504,-0.5601,-0.3353,0.7575,-0.08,-0.3389,0.6535,0.6721,"Andando","High",102.0367,37.336,92.4463,93.4483,-674.1045,-12.0682,-2.4756,-40.8314
