"accelX.g.","accelY.g.","accelZ.g.","accelUserX.g.","accelUserY.g.","accelUserZ.g.","gyroX.rad.s.","gyroY.rad.s.","gyroZ.rad.s.","Roll.rads.","Pitch.rads.","Yaw.rads.","m11","m12","m13","m21","m22","m23","m31","m32","m33","qX","qY","qZ","qW","ActivityType","ActivityConfidence","Pressure.kilopascals.","RelativeAltitude.meters.","magX.µT.","magY.µT.","magZ.µT.","calMagX.µT.","calMagY.µT.","calMagZ.µT."
0.9412,0.6976,0.2528,0.17,0.1215,-0.0295,0.4487,0.8973,0.2245,1.7294,-0.5887,2.6618,0.3932,0.4135,-0.8212,-0.3839,-0.7378,-0.5552,-0.8355,0.5336,-0.1314,0.7521,0.0098,-0.5507,-0.362,"Bicleta","High",100.7023,-1.0728,99.9863,120.0643,-401.9956,40.4732,11.753,-15.9507
0.8487,0.7177,0.3858,0.0912,0.1518,0.1716,0.4445,0.9029,0.2053,1.7351,-0.5873,2.6557,0.3999,0.407,-0.8213,-0.3888,-0.7361,-0.5541,-0.83,0.5409,-0.1362,0.7537,0.006,-0.5477,-0.3632,"Bicleta","High",100.7023,-1.0728,100.3271,119.6781,-401.4195,40.7742,11.3941,-15.5516
0.7872,0.7071,0.3601,0.0048,0.1651,0.2533,0.4356,0.7659,0.2045,1.7402,-0.586,2.6497,0.406,0.4008,-0.8213,-0.3935,-0.7344,-0.553,-0.8248,0.5477,-0.1405,0.7551,0.0024,-0.545,-0.3644,"Bicleta","High",100.7023,-1.0728,100.3271,119.6781,-401.4195,40.7742,11.3941,-15.5516
0.7694,0.6676,0.2538,-0.0444,0.1454,0.1873,0.4643,0.6447,0.1963,1.7438,-0.5847,2.6437,0.4109,0.3955,-0.8214,-0.3982,-0.7326,-0.552,-0.8201,0.5539,-0.1435,0.7562,-9e-04,-0.5427,-0.3656,"Bicleta","High",100.7023,-1.0728,100.3271,119.6781,-401.4195,41.1116,11.1419,-15.0963
0.7916,0.6143,0.163,-0.0489,0.1014,0.0772,0.5539,0.6553,0.1846,1.7465,-0.5837,2.6369,0.4154,0.3904,-0.8216,-0.4035,-0.7304,-0.5511,-0.8153,0.5604,-0.1459,0.7569,-0.0043,-0.5406,-0.3671,"Bicleta","High",100.7023,-1.0728,100.3271,119.6781,-401.4195,41.1116,11.1419,-15.0963
0.8248,0.5722,0.0872,-0.0196,0.0493,-0.0081,0.6721,0.6845,0.1767,1.7488,-0.583,2.629,0.42,0.3853,-0.8216,-0.4094,-0.7275,-0.5505,-0.8099,0.5676,-0.1478,0.7575,-0.008,-0.5384,-0.369,"Bicleta","High",100.7023,-1.0728,100.9337,119.032,-400.4297,41.246,10.669,-14.8059
0.852,0.5436,0.0436,0.0119,0.0125,-0.0804,0.8116,0.7206,0.1686,1.7506,-0.5826,2.6194,0.425,0.38,-0.8216,-0.4165,-0.7238,-0.5502,-0.8037,0.576,-0.1493,0.758,-0.012,-0.5361,-0.3714,"Bicleta","High",100.7023,-1.0728,100.9337,119.032,-400.4297,41.246,10.669,-14.8059
0.8729,0.5177,0.0401,0.0377,-0.0132,-0.1108,0.9053,0.7075,0.1465,1.7517,-0.5826,2.6087,0.4299,0.3747,-0.8214,-0.4242,-0.7193,-0.5502,-0.797,0.585,-0.1503,0.7582,-0.0163,-0.5336,-0.3743,"Bicleta","High",100.7023,-1.0728,100.9337,119.032,-400.4297,41.4917,10.5685,-14.3204
0.8923,0.4698,0.055,0.0572,-0.0461,-0.1067,0.9094,0.6364,0.1706,1.7521,-0.5827,2.5972,0.4346,0.3696,-0.8213,-0.4325,-0.7143,-0.5503,-0.79,0.5943,-0.1506,0.7582,-0.0207,-0.5313,-0.3774,"Bicleta","High",100.7023,-1.0728,100.9337,119.032,-400.4297,41.4917,10.5685,-14.3204
0.9103,0.4552,0.0647,0.0769,-0.0891,-0.0919,0.842,0.5418,0.2297,1.7519,-0.5823,2.5861,0.4383,0.3646,-0.8216,-0.4405,-0.7096,-0.5499,-0.7835,0.6029,-0.1504,0.758,-0.025,-0.5294,-0.3802,"Bicleta","High",100.7023,-1.0728,101.3674,118.0025,-399.7886,41.6789,10.0714,-14.1017
0.9099,0.4595,0.0668,0.0903,-0.0922,-0.0831,0.7443,0.3858,0.2459,1.7509,-0.5813,2.5759,0.4408,0.3601,-0.8222,-0.4479,-0.7056,-0.5491,-0.7779,0.6103,-0.1497,0.7576,-0.029,-0.528,-0.3826,"Bicleta","High",100.7023,-1.0728,101.3674,118.0025,-399.7886,42.0939,9.615,-13.9099
0.8991,0.4546,0.0593,0.0833,-0.09,-0.0829,0.6532,0.2327,0.2389,1.7489,-0.5802,2.5668,0.442,0.3565,-0.8231,-0.4547,-0.7019,-0.5482,-0.7732,0.6166,-0.1481,0.757,-0.0324,-0.5272,-0.3847,"Bicleta","High",100.7023,-1.0728,101.3674,118.0025,-399.7886,42.0939,9.615,-13.9099
0.9001,0.4583,0.055,0.0741,-0.0922,-0.0892,0.4817,0.16,0.255,1.7465,-0.5787,2.5591,0.4422,0.3536,-0.8243,-0.4605,-0.6991,-0.547,-0.7696,0.6215,-0.1464,0.7563,-0.0353,-0.5269,-0.3863,"Bicleta","High",100.7023,-1.0728,101.8668,117.0564,-399.6605,42.205,9.1561,-13.8484
0.8967,0.4516,0.0621,0.0745,-0.0866,-0.0903,0.2941,0.1986,0.29,1.7453,-0.5767,2.5536,0.4423,0.3506,-0.8255,-0.4649,-0.6975,-0.5453,-0.767,0.625,-0.1455,0.7559,-0.0378,-0.5267,-0.3871,"Bicleta","High",100.7023,-1.0728,101.8668,117.0564,-399.6605,42.205,9.1561,-13.8484
0.8998,0.4333,0.0836,0.0683,-0.0984,-0.0787,0.2015,0.2627,0.3095,1.7454,-0.5741,2.5499,0.4425,0.347,-0.8269,-0.4684,-0.6969,-0.5431,-0.7647,0.6276,-0.1459,0.7559,-0.0401,-0.5264,-0.3872,"Bicleta","High",100.7023,-1.0728,101.8668,117.0564,-399.6605,42.0938,8.752,-13.6672
0.9176,0.4493,0.1226,0.0775,-0.1065,-0.0536,0.1941,0.2709,0.2841,1.7464,-0.5715,2.5466,0.4432,0.3432,-0.8282,-0.4714,-0.6965,-0.5409,-0.7625,0.6301,-0.1469,0.7561,-0.0424,-0.5259,-0.3872,"Bicleta","High",100.7023,-1.0728,101.8668,117.0564,-399.6605,42.0938,8.752,-13.6672
0.904,0.4828,0.158,0.0883,-0.0805,-0.0122,0.2418,0.2026,0.2436,1.7468,-0.5692,2.5433,0.4436,0.3399,-0.8293,-0.4744,-0.696,-0.539,-0.7604,0.6325,-0.1475,0.7562,-0.0445,-0.5256,-0.3873,"Bicleta","High",100.7023,-1.0728,101.6888,116.9054,-399.2916,42.1287,8.5154,-13.6384
0.8679,0.5182,0.179,0.0641,-0.0434,0.0178,0.2452,0.1537,0.1923,1.7465,-0.5675,2.5396,0.4438,0.3372,-0.8303,-0.4775,-0.695,-0.5375,-0.7583,0.635,-0.1474,0.756,-0.0464,-0.5253,-0.3877,"Bicleta","High",100.7023,-1.0728,101.6888,116.9054,-399.2916,42.1287,8.5154,-13.6384
0.8291,0.535,0.1851,0.0244,-0.0109,0.0358,0.1973,0.1614,0.1735,1.7463,-0.5661,2.5364,0.444,0.335,-0.831,-0.4802,-0.6941,-0.5363,-0.7565,0.6372,-0.1473,0.7559,-0.048,-0.5251,-0.3881,"Bicleta","High",100.7023,-1.0728,101.6888,116.9054,-399.2916,42.0378,8.219,-13.3758
0.8063,0.5431,0.1735,-0.0115,0.0019,0.0346,0.178,0.1758,0.1578,1.7464,-0.5648,2.5335,0.4444,0.3327,-0.8317,-0.4826,-0.6933,-0.5352,-0.7547,0.6393,-0.1475,0.7559,-0.0496,-0.5247,-0.3885,"Bicleta","High",100.7023,-1.0728,101.6888,116.9054,-399.2916,42.0378,8.219,-13.3758
0.8001,0.5534,0.1657,-0.0297,0.0125,0.023,0.2078,0.1606,0.1643,1.7464,-0.5635,2.5308,0.4448,0.3306,-0.8324,-0.4849,-0.6925,-0.5342,-0.753,0.6412,-0.1477,0.7558,-0.051,-0.5244,-0.3888,"Bicleta","High",100.7023,-1.0728,101.9785,116.3423,-399.2331,42.2193,8.1764,-13.3769
0.8089,0.5611,0.1636,-0.032,0.0227,0.0164,0.2272,0.1563,0.1704,1.7462,-0.5622,2.5275,0.4451,0.3284,-0.8331,-0.4875,-0.6915,-0.5331,-0.7511,0.6434,-0.1477,0.7557,-0.0526,-0.5241,-0.3892,"Bicleta","High",100.7023,-1.0728,101.9785,116.3423,-399.2331,42.2193,8.1764,-13.3769
0.8207,0.5626,0.1689,-0.0205,0.0306,0.017,0.1952,0.158,0.1741,1.7461,-0.5609,2.5243,0.4454,0.3262,-0.8338,-0.4901,-0.6905,-0.5319,-0.7493,0.6456,-0.1477,0.7556,-0.0542,-0.5238,-0.3896,"Bicleta","High",100.7023,-1.0728,101.9785,116.3423,-399.2331,42.4073,7.826,-13.4495
0.8359,0.5425,0.1792,-0.011,0.029,0.0236,0.132,0.2099,0.1933,1.7464,-0.5594,2.5217,0.4458,0.3238,-0.8345,-0.4924,-0.6899,-0.5307,-0.7475,0.6475,-0.1481,0.7556,-0.0558,-0.5235,-0.3898,"Bicleta","High",100.7023,-1.0728,101.9785,116.3423,-399.2331,42.4073,7.826,-13.4495
0.871,0.4959,0.1806,0.0101,0.0012,0.0322,0.0776,0.2711,0.2363,1.7477,-0.5575,2.5199,0.4464,0.3208,-0.8354,-0.4942,-0.6898,-0.529,-0.746,0.649,-0.1493,0.7559,-0.0574,-0.523,-0.3896,"Bicleta","High",100.7023,-1.0728,102.0546,115.8921,-399.0128,42.3028,7.699,-13.2508
0.8993,0.4558,0.1773,0.0446,-0.0459,0.0274,0.0307,0.3333,0.2711,1.7499,-0.555,2.5183,0.4473,0.3171,-0.8363,-0.4961,-0.6901,-0.527,-0.7442,0.6506,-0.1514,0.7564,-0.0592,-0.5223,-0.3892,"Bicleta","High",100.7023,-1.0728,102.0546,115.8921,-399.0128,42.3028,7.699,-13.2508
0.9168,0.4312,0.1748,0.0686,-0.0758,0.0235,-0.0401,0.328,0.2988,1.7527,-0.5522,2.5176,0.4483,0.313,-0.8373,-0.4974,-0.691,-0.5245,-0.7427,0.6517,-0.1541,0.7572,-0.0609,-0.5217,-0.3883,"Bicleta","High",100.7023,-1.0728,102.0546,115.8921,-399.0128,42.4817,7.5469,-13.0143
0.9231,0.4077,0.17,0.0809,-0.0987,0.0155,-0.0915,0.2698,0.2974,1.7556,-0.5491,2.5174,0.4489,0.3089,-0.8385,-0.4985,-0.6922,-0.5219,-0.7416,0.6523,-0.1568,0.7579,-0.0626,-0.5212,-0.3873,"Bicleta","High",100.7023,-1.0728,102.0546,115.8921,-399.0128,42.4817,7.5469,-13.0143
0.9203,0.3901,0.1862,0.0838,-0.1175,0.0133,-0.1,0.2057,0.2599,1.758,-0.5461,2.5179,0.4491,0.3055,-0.8396,-0.4991,-0.6937,-0.5194,-0.7411,0.6523,-0.1591,0.7586,-0.0638,-0.5209,-0.3861,"Bicleta","High",100.7023,-1.0728,102.2932,115.4699,-398.6919,42.6602,7.3769,-12.8825
0.9247,0.3792,0.2177,0.0789,-0.1306,0.0336,-0.0722,0.2104,0.2173,1.7601,-0.5436,2.518,0.4494,0.3025,-0.8406,-0.4998,-0.6948,-0.5172,-0.7404,0.6525,-0.1611,0.7592,-0.065,-0.5207,-0.3852,"Bicleta","High",100.7023,-1.0728,102.2932,115.4699,-398.6919,42.6602,7.3769,-12.8825
0.9329,0.3719,0.2444,0.0874,-0.1396,0.0638,-0.0076,0.2851,0.1433,1.7624,-0.5417,2.5181,0.4501,0.2997,-0.8412,-0.5003,-0.6956,-0.5156,-0.7397,0.6529,-0.1632,0.7598,-0.066,-0.5202,-0.3845,"Bicleta","High",100.7023,-1.0728,102.2932,115.4699,-398.6919,42.667,7.2331,-12.6972
0.935,0.3817,0.2521,0.092,-0.1418,0.0844,-0.0076,0.2851,0.1433,1.765,-0.5406,2.517,0.4519,0.2968,-0.8413,-0.5014,-0.6955,-0.5147,-0.7379,0.6543,-0.1655,0.7604,-0.0673,-0.5192,-0.3843,"Bicleta","High",100.7023,-1.0728,102.2932,115.4699,-398.6919,42.667,7.2331,-12.6972
0.9296,0.4073,0.2282,0.0948,-0.1264,0.0796,0.1564,0.2877,0.0445,1.7672,-0.5402,2.5154,0.4537,0.2943,-0.8411,-0.5026,-0.6949,-0.5143,-0.7359,0.6561,-0.1674,0.7609,-0.0684,-0.5181,-0.3845,"Bicleta","High",100.7023,-1.0728,102.6689,115.0329,-398.2701,42.8797,7.1562,-12.3788
0.8974,0.4361,0.2074,0.0811,-0.0976,0.0524,0.2061,0.1948,0.0408,1.7683,-0.5401,2.5131,0.4552,0.2925,-0.841,-0.5043,-0.6937,-0.5142,-0.7339,0.6581,-0.1683,0.7611,-0.0695,-0.5173,-0.3851,"Bicleta","High",100.7023,-1.0728,102.6689,115.0329,-398.2701,43.0599,7.0195,-12.1094
0.8619,0.4659,0.1922,0.0452,-0.0698,0.0346,0.2173,0.1293,0.0355,1.7684,-0.5402,2.5102,0.4561,0.2912,-0.8409,-0.5063,-0.6923,-0.5143,-0.7319,0.6603,-0.1683,0.761,-0.0707,-0.5167,-0.3858,"Bicleta","High",100.7023,-1.0728,102.6689,115.0329,-398.2701,43.0599,7.0195,-12.1094
0.8298,0.4954,0.1808,0.0112,-0.0392,0.0202,0.1805,0.0898,0.0296,1.768,-0.5403,2.5078,0.4566,0.2904,-0.841,-0.5079,-0.691,-0.5144,-0.7305,0.662,-0.168,0.7609,-0.0715,-0.5163,-0.3865,"Bicleta","High",100.7023,-1.0728,102.6152,115.0595,-397.8699,42.8534,6.9752,-12.2402
0.7878,0.5402,0.1786,-0.0446,0.0124,0.0092,0.0463,0.0046,0.0572,1.7671,-0.54,2.5045,0.4567,0.2893,-0.8413,-0.5102,-0.6895,-0.5141,-0.7287,0.6641,-0.1673,0.7605,-0.0726,-0.5161,-0.3873,"Bicleta","High",100.7023,-1.0728,102.6152,115.0595,-397.8699,42.8884,6.861,-12.1082
0.7878,0.5402,0.1786,-0.0555,0.0324,0.0123,0.0463,0.0046,0.0572,1.7668,-0.5397,2.5041,0.4565,0.2891,-0.8415,-0.5106,-0.6894,-0.5139,-0.7286,0.6642,-0.1671,0.7604,-0.0728,-0.5162,-0.3873,"Bicleta","High",100.7023,-1.0728,102.6152,115.0595,-397.8699,42.8884,6.861,-12.1082
0.7843,0.5587,0.1786,-0.0558,0.0327,0.0125,-0.032,-0.0544,0.0789,1.7665,-0.5393,2.5039,0.4561,0.2889,-0.8417,-0.5109,-0.6894,-0.5135,-0.7287,0.6642,-0.1669,0.7603,-0.073,-0.5163,-0.3873,"Bicleta","High",100.7023,-1.0728,102.6152,115.0595,-397.8699,42.8884,6.861,-12.1082
0.7784,0.4952,0.1228,-0.0725,0.0016,-0.0343,-0.3323,-0.2673,0.0588,1.762,-0.5329,2.5137,0.4468,0.292,-0.8456,-0.506,-0.697,-0.508,-0.7378,0.6549,-0.1636,0.7595,-0.0704,-0.5212,-0.3828,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.844,6.9691,-12.3106
0.7833,0.4805,0.1169,-0.0664,-0.0174,-0.0422,-0.343,-0.2955,0.018,1.7608,-0.5319,2.5171,0.4444,0.2936,-0.8463,-0.5039,-0.6992,-0.5071,-0.7406,0.6519,-0.1628,0.7593,-0.0693,-0.5225,-0.3816,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.844,6.9691,-12.3106
0.7833,0.4805,0.1169,-0.062,-0.0285,-0.0471,-0.343,-0.2955,0.018,1.7602,-0.5315,2.5191,0.4432,0.2946,-0.8466,-0.5026,-0.7003,-0.5068,-0.7423,0.6502,-0.1623,0.7592,-0.0685,-0.5232,-0.381,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.7553,6.8705,-12.5103
0.7833,0.4805,0.1169,-0.062,-0.0285,-0.0471,-0.343,-0.2955,0.018,1.7602,-0.5315,2.5191,0.4432,0.2946,-0.8466,-0.5026,-0.7003,-0.5068,-0.7423,0.6502,-0.1623,0.7592,-0.0685,-0.5232,-0.381,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.7553,6.8705,-12.5103
0.7883,0.4787,0.1121,-0.0622,-0.0283,-0.0465,-0.3286,-0.3351,-0.0341,1.7594,-0.5313,2.5208,0.442,0.2958,-0.8469,-0.5015,-0.7013,-0.5067,-0.7438,0.6486,-0.1617,0.7591,-0.0677,-0.5238,-0.3805,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.7553,6.8705,-12.5103
0.7883,0.4787,0.1121,-0.0567,-0.0259,-0.0494,-0.3286,-0.3351,-0.0341,1.7585,-0.5312,2.5225,0.4408,0.297,-0.847,-0.5003,-0.7022,-0.5066,-0.7453,0.6471,-0.1609,0.7589,-0.067,-0.5245,-0.38,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.7553,6.8705,-12.5103
0.7945,0.4871,0.1154,-0.0569,-0.026,-0.0485,-0.2899,-0.3585,-0.0832,1.7575,-0.5313,2.5242,0.4396,0.2984,-0.8472,-0.4991,-0.703,-0.5066,-0.7467,0.6456,-0.1601,0.7587,-0.0661,-0.5252,-0.3797,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.7553,6.8705,-12.5103
0.7945,0.4871,0.1154,-0.051,-0.0167,-0.0402,-0.2899,-0.3585,-0.0832,1.7565,-0.5315,2.5259,0.4384,0.3,-0.8472,-0.4978,-0.7038,-0.5068,-0.7483,0.644,-0.1592,0.7585,-0.0652,-0.5259,-0.3793,"Bicleta","High",100.7023,-1.0728,102.3373,114.6282,-398.0793,42.6474,6.8978,-12.7432
0.8024,0.4984,0.1317,-0.051,-0.017,-0.0392,-0.2438,-0.3524,-0.1285,1.7554,-0.5318,2.5273,0.4373,0.3016,-0.8472,-0.4968,-0.7043,-0.5071,-0.7497,0.6426,-0.1582,0.7583,-0.0644,-0.5265,-0.3791,"Bicleta","High",100.7023,-1.0728,102.4506,114.9262,-398.4402,42.6474,6.8978,-12.7432
0.8191,0.5124,0.1531,-0.0407,-0.0056,-0.0178,-0.2125,-0.3227,-0.1597,1.7533,-0.5328,2.5298,0.4354,0.3048,-0.8471,-0.4947,-0.7052,-0.508,-0.7521,0.6402,-0.1563,0.7578,-0.0627,-0.5276,-0.3788,"Bicleta","High",100.7023,-1.0728,102.4506,114.9262,-398.4402,42.6474,6.8978,-12.7432
0.8383,0.522,0.1716,-0.0218,0.007,0.0043,-0.2145,-0.2706,-0.1813,1.7514,-0.5341,2.5325,0.4339,0.308,-0.8467,-0.4924,-0.7059,-0.5091,-0.7545,0.6378,-0.1546,0.7574,-0.0609,-0.5285,-0.3786,"Bicleta","High",100.7023,-1.0728,102.4506,114.9262,-398.4402,42.5264,7.1653,-12.9583
0.8552,0.5216,0.186,-0.0023,0.0129,0.0234,-0.2579,-0.2086,-0.1879,1.7504,-0.5355,2.5352,0.4329,0.3108,-0.8462,-0.4901,-0.7067,-0.5103,-0.7566,0.6356,-0.1536,0.7572,-0.0592,-0.5292,-0.3784,"Bicleta","High",100.7023,-1.0728,102.4506,114.9262,-398.4402,42.5264,7.1653,-12.9583
0.865,0.5085,0.1891,0.0132,0.0072,0.0347,-0.34,-0.1691,-0.1816,1.7502,-0.5368,2.5388,0.4323,0.3134,-0.8455,-0.4872,-0.7079,-0.5114,-0.7588,0.633,-0.1533,0.7572,-0.0574,-0.5297,-0.3778,"Bicleta","High",100.7023,-1.0728,102.1816,115.1182,-398.7828,42.6209,7.2905,-13.1918
0.8716,0.4909,0.1857,0.0221,-0.009,0.0347,-0.4294,-0.1567,-0.1681,1.7508,-0.5379,2.5433,0.4318,0.3156,-0.8449,-0.4837,-0.7096,-0.5123,-0.7613,0.63,-0.1538,0.7575,-0.0555,-0.5301,-0.377,"Bicleta","High",100.7023,-1.0728,102.1816,115.1182,-398.7828,42.6209,7.2905,-13.1918
0.8733,0.4768,0.182,0.029,-0.0263,0.0294,-0.4799,-0.1533,-0.1521,1.7519,-0.5386,2.5487,0.4313,0.3178,-0.8444,-0.4796,-0.7119,-0.5129,-0.7641,0.6262,-0.1546,0.7579,-0.0534,-0.5306,-0.3758,"Bicleta","High",100.7023,-1.0728,102.1816,115.1182,-398.7828,42.4071,7.4728,-13.3926
0.8644,0.4694,0.1826,0.0272,-0.0416,0.0274,-0.5025,-0.2026,-0.1719,1.753,-0.5393,2.5544,0.4306,0.3201,-0.8439,-0.4754,-0.7144,-0.5135,-0.7672,0.6223,-0.1555,0.7584,-0.0512,-0.5311,-0.3744,"Bicleta","High",100.7023,-1.0728,102.2577,115.3769,-398.9829,42.4776,7.4216,-13.4298
0.856,0.4836,0.1856,0.0187,-0.0416,0.026,-0.4929,-0.2657,-0.2012,1.7536,-0.5402,2.5602,0.4297,0.3228,-0.8433,-0.471,-0.7167,-0.5143,-0.7704,0.6182,-0.1559,0.7587,-0.0488,-0.5318,-0.3732,"Bicleta","High",100.7023,-1.0728,102.2577,115.3769,-398.9829,42.4776,7.4216,-13.4298
0.8457,0.4992,0.198,0.0108,-0.0266,0.0333,-0.4693,-0.3171,-0.2126,1.7535,-0.5414,2.566,0.4282,0.3262,-0.8427,-0.4665,-0.7189,-0.5153,-0.774,0.6138,-0.1557,0.7588,-0.0462,-0.5327,-0.372,"Bicleta","High",100.7023,-1.0728,102.2577,115.3769,-398.9829,42.4098,7.9119,-13.519
0.8268,0.4951,0.2201,-0.0013,-0.0157,0.0477,-0.4397,-0.3197,-0.2008,1.753,-0.5426,2.5713,0.4267,0.3296,-0.8422,-0.4623,-0.7209,-0.5164,-0.7773,0.6097,-0.1552,0.7587,-0.0437,-0.5336,-0.371,"Bicleta","High",100.7023,-1.0728,102.2577,115.3769,-398.9829,42.4098,7.9119,-13.519
0.8207,0.4805,0.2406,-0.0198,-0.0268,0.0743,-0.4256,-0.3407,-0.1848,1.7523,-0.5437,2.5765,0.4249,0.3331,-0.8417,-0.4582,-0.7228,-0.5173,-0.7807,0.6055,-0.1545,0.7586,-0.0412,-0.5347,-0.37,"Bicleta","High",100.7023,-1.0728,101.8144,116.3041,-399.3836,42.2156,8.1672,-13.7752
0.8452,0.4775,0.2159,-0.0161,-0.04,0.0849,-0.4597,-0.4308,-0.1789,1.751,-0.5447,2.5817,0.4226,0.3367,-0.8414,-0.4543,-0.7247,-0.5182,-0.7842,0.6012,-0.1533,0.7584,-0.0388,-0.5359,-0.369,"Bicleta","High",100.7023,-1.0728,101.8144,116.3041,-399.3836,42.2156,8.1672,-13.7752
0.8809,0.4805,0.1712,0.0144,-0.0408,0.0511,-0.5183,-0.5338,-0.1846,1.7491,-0.5456,2.5874,0.4196,0.3409,-0.8413,-0.4499,-0.7269,-0.5189,-0.7884,0.5962,-0.1516,0.758,-0.0359,-0.5375,-0.3678,"Bicleta","High",100.7023,-1.0728,101.8144,116.3041,-399.3836,42.044,8.3971,-14.0721
0.9068,0.4831,0.1349,0.0492,-0.0383,0.0095,-0.5674,-0.5914,-0.1804,1.7466,-0.5464,2.5937,0.4158,0.3456,-0.8412,-0.4451,-0.7293,-0.5196,-0.7931,0.5905,-0.1495,0.7574,-0.0328,-0.5395,-0.3664,"Bicleta","High",100.7023,-1.0728,101.8144,116.3041,-399.3836,42.044,8.3971,-14.0721
0.9112,0.4909,0.1003,0.0689,-0.0357,-0.0219,-0.6017,-0.6333,-0.1524,1.744,-0.5471,2.6004,0.4116,0.3504,-0.8413,-0.4399,-0.732,-0.5202,-0.7981,0.5842,-0.1472,0.7568,-0.0296,-0.5416,-0.3648,"Bicleta","High",100.7023,-1.0728,101.6021,116.3533,-400.0425,41.6326,8.4157,-14.3942
0.9082,0.5014,0.06,0.0687,-0.0259,-0.0567,-0.6259,-0.7084,-0.1015,1.7409,-0.5473,2.6074,0.4068,0.3552,-0.8416,-0.4348,-0.735,-0.5203,-0.8035,0.5776,-0.1445,0.756,-0.0263,-0.544,-0.3631,"Bicleta","High",100.7023,-1.0728,101.6021,116.3533,-400.0425,41.6326,8.4157,-14.3942
0.8946,0.5001,0.0462,0.0636,-0.0175,-0.0898,-0.6299,-0.7446,-0.0271,1.7371,-0.5468,2.6145,0.401,0.3599,-0.8424,-0.4296,-0.7383,-0.52,-0.8091,0.5705,-0.1414,0.7551,-0.0231,-0.5468,-0.361,"Bicleta","High",100.7023,-1.0728,101.6021,116.3533,-400.0425,41.3055,8.8087,-14.6989
0.87,0.4873,0.0587,0.0442,-0.022,-0.0891,-0.6299,-0.7446,-0.0271,1.7332,-0.5457,2.6215,0.3949,0.3641,-0.8435,-0.4248,-0.7417,-0.5191,-0.8146,0.5633,-0.1382,0.7541,-0.0201,-0.5497,-0.3588,"Bicleta","High",100.7023,-1.0728,101.6021,116.3533,-400.0425,41.3055,8.8087,-14.6989
0.8486,0.4693,0.0629,0.0181,-0.0356,-0.0731,-0.6796,-0.7671,0.0627,1.7293,-0.5442,2.6287,0.3884,0.368,-0.8448,-0.4198,-0.7455,-0.5177,-0.8203,0.5557,-0.135,0.7531,-0.0172,-0.5527,-0.3563,"Bicleta","High",100.7023,-1.0728,100.8283,117.0002,-400.5254,41.0473,8.9988,-15.0574
0.8429,0.4645,0.0899,-0.0018,-0.0513,-0.0685,-0.6735,-0.6746,0.0409,1.7258,-0.5426,2.6361,0.3821,0.3716,-0.8461,-0.4147,-0.7493,-0.5163,-0.8259,0.5482,-0.1322,0.7523,-0.0143,-0.5556,-0.3538,"Bicleta","High",100.7023,-1.0728,100.8283,117.0002,-400.5254,41.0473,8.9988,-15.0574
0.8548,0.4809,0.1181,-0.0016,-0.0471,-0.0244,-0.6963,-0.6418,0.0089,1.7231,-0.5412,2.6437,0.3764,0.375,-0.8472,-0.4093,-0.753,-0.5152,-0.8311,0.5407,-0.13,0.7516,-0.0114,-0.5583,-0.3512,"Bicleta","High",100.7023,-1.0728,100.8283,117.0002,-400.5254,41.1859,9.4223,-15.4842
0.8703,0.4983,0.1118,0.011,-0.028,-0.0135,-0.7242,-0.6055,-0.0488,1.7208,-0.5403,2.6516,0.3712,0.3785,-0.8479,-0.4036,-0.7567,-0.5144,-0.8363,0.5331,-0.1281,0.751,-0.0084,-0.5606,-0.3487,"Bicleta","High",100.7023,-1.0728,100.8283,117.0002,-400.5254,41.1859,9.4223,-15.4842
0.8833,0.5273,0.1225,0.0275,-0.0093,-0.0124,-0.7529,-0.5552,-0.1361,1.7192,-0.5401,2.66,0.3666,0.3822,-0.8482,-0.3972,-0.7601,-0.5142,-0.8413,0.5255,-0.1268,0.7506,-0.005,-0.5627,-0.3463,"Bicleta","High",100.7023,-1.0728,100.6793,117.2839,-401.5521,40.7646,9.4346,-15.949
0.87,0.5614,0.1509,0.0336,0.0241,0.0016,-0.7528,-0.4692,-0.1792,1.7185,-0.5405,2.6687,0.3628,0.3861,-0.8481,-0.3906,-0.7633,-0.5146,-0.8461,0.5179,-0.1262,0.7504,-0.0015,-0.5644,-0.344,"Bicleta","High",100.7023,-1.0728,100.6793,117.2839,-401.5521,40.7646,9.4346,-15.949
0.8599,0.587,0.1977,0.0173,0.0541,0.038,-0.736,-0.3804,-0.1864,1.7186,-0.5412,2.6774,0.3598,0.3897,-0.8477,-0.3837,-0.7664,-0.5152,-0.8505,0.5107,-0.1262,0.7504,0.002,-0.5658,-0.3418,"Bicleta","High",100.7023,-1.0728,100.6793,117.2839,-401.5521,40.8066,9.8565,-16.2733
